,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,price,Luxury
3721,2.0,4.0,2.0,2950.0,9025.0,1780.0,1975.0,47.7128,-122.223,4.0,9.107753783201082,0.0,2015,1.0,0,1,CD,1,0,4,630000,1
3722,5.0,4.0,2.5,3060.0,7920.0,1530.0,1965.0,47.4879,-122.245,4.0,8.977146484808472,0.0,2015,1.0,0,0,B,1,0,4,390000,0
3723,4.0,2.0,2.5,2395.0,6143.0,2395.0,2003.0,47.7114,-122.029,2.0,8.723068501163928,0.0,2015,1.0,0,0,B,0,0,2,800000,1
3724,4.0,3.0,2.5,1960.0,17126.0,1400.0,1966.0,47.4436,-122.21,3.0,9.748353055586138,0.0,2015,1.0,0,0,B,1,0,3,285750,0
3725,4.0,5.0,2.5,3100.0,5374.0,3100.0,1906.0,47.6154,-122.283,5.0,8.589327789175437,5.263157894736842,2015,2.5,0,0,CD,0,0,5,1600000,1
3726,5.0,4.0,2.0,2430.0,7559.0,1580.0,1981.0,47.7206,-122.11,4.0,8.930494185292178,0.0,2015,1.0,0,0,CD,1,0,4,585000,1
3727,3.0,4.0,3.0,2060.0,21344.0,1460.0,1978.0,47.5934,-122.154,4.0,9.96852594871535,0.0,2015,1.0,0,0,Desc,1,0,4,675500,1
3728,2.0,3.0,2.0,1800.0,16026.0,1390.0,1972.0,47.5815,-122.121,3.0,9.681967682338016,0.0,2015,1.0,0,0,B,1,0,3,493500,0
3729,2.0,2.0,1.0,890.0,7250.0,890.0,1943.0,47.7118,-122.314,2.0,8.88875674784872,0.0,2015,1.0,0,0,B,0,0,2,285000,0
3730,4.0,3.0,2.5,2460.0,38794.0,2460.0,1999.0,47.7602,-122.022,3.0,10.566020874478237,0.0,2015,2.0,0,0,B,0,0,3,630000,1
3731,3.0,3.0,1.0,1130.0,8159.0,1130.0,1954.0,47.7362,-122.333,3.0,9.0068768914288,0.0,2015,1.0,0,0,CD,0,0,3,411500,0
3732,3.0,4.0,2.5,3530.0,49222.0,3530.0,1986.0,47.7285,-122.112,4.0,10.804095957008176,0.0,2015,2.0,0,0,CD,0,0,4,910000,1
3733,3.0,3.0,2.5,2030.0,7549.0,2030.0,1988.0,47.6187,-122.044,3.0,8.929170383139624,0.0,2015,1.0,0,0,B,0,0,3,562500,1
3734,3.0,3.0,2.5,1340.0,873.0,1340.0,2009.0,47.7325,-122.343,3.0,6.771935555839602,0.0,2015,3.0,0,0,B,0,0,3,303000,0
3735,3.0,29.0,0.0,2490.0,5928.0,2490.0,1998.0,47.5385,-121.87,28.823476917113265,8.687442166975924,5.263157894736842,2015,2.0,0,1,B,0,0,>6,527900,1
3736,4.0,3.0,1.5,960.0,7400.0,960.0,1962.0,47.3798,-122.306,3.0,8.909235279192261,0.0,2015,1.0,0,0,B,0,0,3,237000,0
3737,2.0,4.0,2.0,2990.0,12970.0,1960.0,1948.0,47.7605,-122.258,4.0,9.47039427731049,0.0,2015,1.5,0,1,CD,1,0,4,590000,1
3738,5.0,3.0,2.0,2170.0,73616.0,2170.0,2008.0,47.2881,-122.086,3.0,11.20661767239525,0.0,2015,1.0,0,0,B,0,0,3,399000,0
3739,5.0,3.0,2.0,2080.0,12972.0,1250.0,1981.0,47.3733,-122.432,3.0,9.470548467427209,0.0,2015,1.0,0,0,CD,1,0,3,389000,0
3740,2.0,5.0,2.5,2670.0,184140.0,1410.0,1980.0,47.3429,-122.097,5.0,11.725695395856878,0.0,2015,1.0,0,0,B,1,0,5,410000,0
3741,3.0,4.0,2.5,2150.0,8536.0,1400.0,1967.0,47.5663,-122.163,4.0,9.05204779298159,0.0,2015,1.0,0,1,CD,1,0,4,871000,1
3742,3.0,3.0,3.0,1970.0,5200.0,1970.0,1915.0,47.5374,-122.388,3.0,8.556413904569519,0.0,2015,1.5,0,1,B,0,1,3,925500,1
3743,2.0,4.0,2.5,2310.0,36136.0,2310.0,1977.0,47.7506,-122.122,4.0,10.49504487733444,0.0,2015,2.0,0,0,CD,0,0,4,760500,1
3744,3.0,3.0,2.5,1650.0,7047.0,1650.0,1994.0,47.3826,-122.027,3.0,8.860357273327022,0.0,2015,2.0,0,0,B,0,0,3,320000,0
3745,3.0,3.0,2.5,1770.0,6187.0,1770.0,1992.0,47.4034,-122.189,3.0,8.73020559553099,0.0,2015,2.0,0,0,B,0,0,3,245000,0
3746,2.0,3.0,2.5,1626.0,1583.0,1419.0,2007.0,47.6031,-122.309,3.0,7.367077059881012,5.263157894736842,2015,2.5,0,0,B,1,0,3,526000,1
3747,3.0,4.0,2.5,2410.0,7950.0,2410.0,1997.0,47.7185,-122.226,4.0,8.980927207648378,0.0,2015,2.0,0,0,B,0,0,4,617950,1
3748,2.0,4.0,2.0,2200.0,7600.0,2200.0,1978.0,47.3131,-122.191,4.0,8.935903526274423,0.0,2015,2.0,0,0,B,0,0,4,300000,0
3749,3.0,3.0,1.0,1510.0,6200.0,1010.0,1955.0,47.5293,-122.274,3.0,8.732304571033183,0.0,2015,1.0,0,0,B,1,0,3,299000,0
3750,3.0,3.0,2.5,2100.0,17882.0,2100.0,1985.0,47.4754,-122.119,3.0,9.791549899295264,0.0,2015,2.0,0,0,CD,0,0,3,505000,1
3751,4.0,3.0,2.5,2153.0,4400.0,2153.0,2007.0,47.2872,-122.283,3.0,8.389359819906353,0.0,2015,2.0,0,0,B,0,0,3,259000,0
3752,3.0,4.0,4.5,4890.0,15188.0,3090.0,1999.0,47.5602,-122.227,4.0,9.628260921351693,0.0,2015,2.0,0,1,B,1,0,4,2400000,1
3753,1.0,2.0,1.0,1080.0,6052.0,1080.0,1908.0,47.3857,-122.215,2.0,8.708144074908246,0.0,2015,1.0,0,0,A,0,0,2,140000,0
3754,4.0,3.0,2.0,1290.0,8688.0,1290.0,1980.0,47.3655,-122.08,3.0,9.069698042173716,0.0,2015,1.0,0,0,CD,0,0,3,214946,0
3755,1.0,2.0,1.0,1960.0,186872.0,1960.0,1936.0,47.2681,-122.267,2.0,11.725695395856878,0.0,2015,1.5,0,0,CD,0,0,2,305000,0
3756,2.0,3.0,2.0,1480.0,6698.0,1080.0,1979.0,47.4614,-122.168,3.0,8.80956425335415,0.0,2015,1.0,0,0,CD,1,0,3,300000,0
3757,3.0,3.0,1.0,1160.0,5969.0,880.0,1930.0,47.6844,-122.306,3.0,8.69433468816865,0.0,2015,1.0,0,0,B,1,0,3,508300,1
3758,3.0,3.0,0.0,960.0,12745.0,960.0,1977.0,47.3617,-122.03,3.0,9.452894316810216,0.0,2015,1.0,0,0,CD,0,0,3,224975,0
3759,5.0,3.0,2.0,1720.0,6960.0,1140.0,1978.0,47.6972,-122.129,3.0,8.847934753328465,0.0,2015,1.0,0,0,B,1,0,3,450000,0
3760,3.0,4.0,2.0,1440.0,8536.0,1440.0,1961.0,47.6775,-122.18,4.0,9.05204779298159,0.0,2015,1.0,0,0,CD,0,0,4,472500,0
3761,4.0,3.0,2.5,1650.0,3436.0,1650.0,2003.0,47.6819,-122.036,3.0,8.142063283104147,0.0,2015,2.0,0,0,B,0,0,3,485000,0
3762,3.0,3.0,2.5,2170.0,8140.0,2170.0,1994.0,47.385,-122.169,3.0,9.004545458996587,0.0,2015,2.0,0,0,B,0,0,3,389950,0
3763,5.0,3.0,2.0,1678.0,13862.0,1678.0,1994.0,47.3744,-122.19,3.0,9.53690656247793,0.0,2015,1.0,0,0,B,0,0,3,353000,0
3764,4.0,3.0,2.0,1610.0,8069.0,1090.0,1955.0,47.5754,-122.15,3.0,8.995784837848506,0.0,2015,1.0,0,0,A,1,0,3,545000,1
3765,1.0,2.0,2.5,2200.0,2043.0,1760.0,2007.0,47.6213,-122.2,2.0,7.622174594817622,0.0,2015,2.0,0,0,B,1,0,2,950000,1
3766,4.0,4.0,2.0,2180.0,4431.0,2020.0,1912.0,47.636,-122.302,4.0,8.39638057119949,0.0,2015,1.5,0,0,B,1,0,4,625000,1
3767,5.0,3.0,1.0,1150.0,6480.0,1150.0,1946.0,47.2642,-122.258,3.0,8.776475789346321,0.0,2015,1.5,0,0,CD,0,0,3,171500,0
3768,2.0,6.0,4.5,5860.0,13928.0,4150.0,2013.0,47.5382,-122.114,6.0,9.541656481448024,0.0,2015,2.0,0,1,B,1,0,6,1750000,1
3769,2.0,4.0,3.0,2420.0,8700.0,2420.0,1914.0,47.3109,-122.229,4.0,9.071078304642676,0.0,2015,1.5,0,0,CD,0,0,4,279950,0
3770,4.0,3.0,2.0,1360.0,4998.0,1360.0,1968.0,47.547,-122.302,3.0,8.516793111394898,5.263157894736842,2015,1.0,0,0,B,0,1,3,445000,0
3771,2.0,3.0,2.0,1010.0,14183.0,1010.0,1982.0,47.6232,-122.043,3.0,9.559799343294607,0.0,2015,1.0,0,0,B,0,0,3,390000,0
3772,4.0,3.0,2.0,1210.0,7350.0,1210.0,1977.0,47.7,-122.172,3.0,8.902455592206882,0.0,2015,1.0,0,0,B,0,0,3,570000,1
3773,3.0,4.0,3.0,3050.0,4750.0,3050.0,2014.0,47.4857,-122.153,4.0,8.465899897028686,0.0,2015,2.0,0,0,B,0,0,4,563950,1
3774,1.0,4.0,2.5,2880.0,23994.0,2880.0,2002.0,47.2124,-122.005,4.0,10.085559078074873,0.0,2015,2.0,0,1,B,0,0,4,535000,1
3775,3.0,3.0,1.0,1250.0,8800.0,1250.0,1955.0,47.497,-122.357,3.0,9.082507000466299,0.0,2015,1.0,0,0,B,0,0,3,230000,0
3776,1.0,5.0,2.5,3320.0,13138.0,1900.0,1964.0,47.759,-122.269,5.0,9.483264073452418,0.0,2015,1.0,0,1,CD,1,0,5,769000,1
3777,1.0,3.0,1.5,1060.0,5750.0,1060.0,1981.0,47.5532,-122.372,3.0,8.656955133791396,0.0,2015,1.0,0,0,Desc,0,0,3,317000,0
3778,4.0,4.0,2.5,2590.0,8571.0,2590.0,1988.0,47.691,-122.105,4.0,9.056139690898883,0.0,2015,2.0,0,0,B,0,0,4,781000,1
3779,5.0,2.0,2.0,1230.0,4800.0,1230.0,1952.0,47.7145,-122.35,2.0,8.476371196895983,0.0,2015,2.0,0,0,B,0,1,2,464000,0
3780,5.0,3.0,1.0,980.0,10960.0,980.0,1953.0,47.5908,-122.173,3.0,9.302007560502007,0.0,2015,1.0,0,0,CD,0,0,3,550000,1
3781,1.0,3.0,1.5,1400.0,7582.0,1400.0,1956.0,47.4536,-122.33,3.0,8.93353229607628,0.0,2015,1.0,0,0,B,0,0,3,285000,0
3782,3.0,2.0,1.0,1220.0,10170.0,980.0,1948.0,47.7297,-122.327,2.0,9.227197489042606,0.0,2015,1.0,0,0,B,1,0,2,443000,0
3783,2.0,4.0,2.0,2130.0,8151.0,1330.0,1967.0,47.3932,-122.201,4.0,9.005895898094458,0.0,2015,1.0,0,0,CD,1,0,4,285000,0
3784,1.0,4.0,2.5,3600.0,203425.0,3400.0,1979.0,47.7597,-122.018,4.0,11.725695395856878,0.0,2015,2.0,0,0,B,1,0,4,682000,1
3785,4.0,2.0,1.0,760.0,3000.0,760.0,1922.0,47.6633,-122.357,2.0,8.006367567650246,0.0,2015,1.0,0,0,B,0,0,2,530000,1
3786,4.0,3.0,1.0,2400.0,17239.0,1890.0,1940.0,47.75,-122.245,3.0,9.754929537894979,0.0,2015,1.0,0,0,CD,1,0,3,455000,0
3787,4.0,4.0,2.5,2950.0,9010.0,2950.0,2004.0,47.531,-121.86,4.0,9.106090350602384,0.0,2015,2.0,0,0,B,0,0,4,610000,1
3788,3.0,2.0,1.0,1030.0,5934.0,1030.0,1928.0,47.6828,-122.287,2.0,8.688453800850768,0.0,2015,1.0,0,0,CD,0,0,2,460000,0
3789,4.0,3.0,2.0,2070.0,9827.0,1420.0,1967.0,47.522,-122.05,3.0,9.192888978362427,0.0,2015,1.0,0,0,CD,1,0,3,503000,1
3790,3.0,3.0,2.5,3370.0,167706.0,3370.0,2000.0,47.4379,-122.022,3.0,11.725695395856878,0.0,2015,1.0,0,0,B,0,0,3,713900,1
3791,4.0,3.0,2.0,1480.0,8163.0,1040.0,1953.0,47.638,-122.206,3.0,9.007367027451355,0.0,2015,1.0,0,0,B,1,0,3,865000,1
3792,1.0,2.0,1.0,1360.0,5000.0,1200.0,1936.0,47.6372,-122.392,2.0,8.517193191416238,0.0,2015,1.0,0,0,B,1,0,2,640000,1
3793,2.0,4.0,2.0,1470.0,10291.0,1470.0,1963.0,47.6316,-122.121,4.0,9.239025005836092,0.0,2015,1.0,0,0,CD,0,0,4,465000,0
3794,3.0,4.0,3.5,2590.0,3889.0,2590.0,2013.0,47.6259,-122.142,4.0,8.265907334155747,0.0,2015,3.0,0,0,B,0,0,4,760000,1
3795,1.0,2.0,1.0,790.0,7252.0,790.0,1930.0,47.5048,-122.365,2.0,8.889032571874742,0.0,2015,1.0,0,0,B,0,0,2,115000,0
3796,5.0,3.0,2.5,1630.0,1755.0,1320.0,1997.0,47.691,-122.176,3.0,7.470224135899966,0.0,2015,2.0,0,0,B,1,0,3,419900,0
3797,3.0,4.0,3.5,3070.0,4440.0,2030.0,1922.0,47.5732,-122.411,4.0,8.39840965542627,0.0,2015,2.0,0,0,B,1,1,4,900000,1
3798,4.0,4.0,2.5,2330.0,14190.0,1740.0,1962.0,47.718,-122.242,4.0,9.560292770154089,0.0,2015,1.0,0,0,B,1,0,4,480000,0
3799,4.0,4.0,2.5,2570.0,9600.0,2570.0,1962.0,47.5791,-122.241,4.0,9.169518377455928,0.0,2015,2.5,0,0,CD,0,0,4,1215000,1
3800,2.0,3.0,2.0,1610.0,38707.0,1610.0,1990.0,47.3778,-122.001,3.0,10.563775741214291,0.0,2015,1.0,0,0,B,0,0,3,319502,0
3801,2.0,3.0,2.5,3090.0,7708.0,3090.0,1999.0,47.6868,-122.108,3.0,8.950014029534257,0.0,2015,2.0,0,0,B,0,0,3,822500,1
3802,2.0,2.0,0.0,1180.0,3003.0,1180.0,2005.0,47.3491,-122.02,2.0,8.00736706798333,0.0,2015,2.0,0,0,B,0,0,2,209900,0
3803,2.0,5.0,2.0,1680.0,8400.0,1680.0,1979.0,47.3035,-122.307,5.0,9.035986984831405,0.0,2015,1.0,0,0,CD,0,0,5,175000,0
3804,1.0,3.0,2.5,1760.0,2320.0,1760.0,1994.0,47.5723,-122.376,3.0,7.749322464660356,0.0,2015,2.0,0,1,B,0,0,3,575000,1
3805,4.0,2.0,2.5,1470.0,690.0,1470.0,2008.0,47.6523,-122.346,2.0,6.536691597591305,0.0,2015,3.0,0,1,B,0,0,2,650000,1
3806,1.0,4.0,2.5,2960.0,223462.0,2960.0,2001.0,47.3646,-122.211,4.0,11.725695395856878,0.0,2015,2.0,0,0,B,0,0,4,472500,0
3807,4.0,3.0,2.5,2430.0,5715.0,2430.0,1999.0,47.3718,-122.168,3.0,8.65084957622891,0.0,2015,2.0,0,0,B,0,0,3,342000,0
3808,2.0,4.0,2.5,2980.0,10194.0,2980.0,1993.0,47.5515,-122.12,4.0,9.229554590899987,0.0,2015,2.0,0,0,B,0,0,4,728935,1
3809,2.0,2.0,2.0,1340.0,7250.0,700.0,1949.0,47.408,-122.327,2.0,8.88875674784872,0.0,2015,1.0,0,0,A,1,0,2,269950,0
3810,3.0,4.0,2.5,2820.0,5612.0,2820.0,2007.0,47.7477,-122.236,4.0,8.632662441222351,0.0,2015,2.0,0,0,B,0,0,4,585000,1
3811,4.0,3.0,2.5,1608.0,4000.0,1608.0,2014.0,47.2582,-122.198,3.0,8.294049640102028,0.0,2015,2.0,0,0,B,0,0,3,274950,0
3812,3.0,3.0,1.0,1860.0,44431.0,1860.0,1947.0,47.6057,-122.038,3.0,10.701692702991545,0.0,2015,1.0,0,0,CD,0,0,3,1052000,1
3813,2.0,5.0,3.0,3880.0,7180.0,3880.0,2004.0,47.4797,-122.179,5.0,8.87905466204227,0.0,2015,2.0,0,0,B,0,0,5,445000,0
3814,3.0,3.0,2.0,1890.0,12017.0,1890.0,1949.0,47.6203,-122.21,3.0,9.3940775929113,0.0,2015,1.0,0,1,B,0,0,3,1430000,1
3815,3.0,3.0,3.5,2970.0,234788.0,2040.0,1991.0,47.5353,-121.897,3.0,11.725695395856878,0.0,2015,2.0,0,1,B,1,0,3,721500,1
3816,1.0,3.0,2.0,2160.0,7140.0,1670.0,1978.0,47.3026,-122.374,3.0,8.87346805533363,0.0,2015,1.0,0,0,CD,1,0,3,272000,0
3817,1.0,3.0,1.5,1140.0,8500.0,1140.0,1964.0,47.2093,-122.005,3.0,9.047821442478408,0.0,2015,1.0,0,0,CD,0,0,3,188000,0
3818,5.0,2.0,0.0,990.0,57499.0,990.0,1949.0,47.4145,-122.463,2.0,10.959522835329864,0.0,2015,1.0,0,0,Desc,0,0,2,329000,0
3819,4.0,4.0,2.0,2190.0,8402.0,2190.0,1928.0,47.6944,-122.175,4.0,9.036225051729327,5.263157894736842,2015,2.0,0,0,CD,0,0,4,540000,1
3820,4.0,3.0,2.0,1780.0,5850.0,980.0,1944.0,47.5589,-122.392,3.0,8.674196940225903,0.0,2015,1.0,0,0,A,1,0,3,565500,1
3821,4.0,3.0,2.5,1950.0,3825.0,1950.0,2013.0,47.3588,-122.082,3.0,8.249313746260636,0.0,2015,2.0,0,0,B,0,0,3,309000,0
3822,3.0,3.0,2.5,1560.0,11997.0,1260.0,1988.0,47.5378,-121.742,3.0,9.392411897514927,0.0,2015,1.0,0,0,B,1,0,3,399950,0
3823,2.0,3.0,3.0,2780.0,7200.0,1870.0,1913.0,47.5632,-122.27,3.0,8.881836305004146,0.0,2015,1.5,0,0,CD,1,0,3,709000,1
3824,2.0,3.0,1.0,1140.0,7316.0,1140.0,1959.0,47.527,-122.362,3.0,8.897819009510757,0.0,2015,1.0,0,0,B,0,0,3,330000,0
3825,4.0,4.0,2.5,2070.0,4270.0,2070.0,2010.0,47.773,-122.265,4.0,8.35936910622267,0.0,2015,2.0,0,0,B,0,0,4,493000,0
3826,3.0,4.0,2.5,2290.0,8796.0,2290.0,1994.0,47.3762,-122.318,4.0,9.082052351674651,0.0,2015,2.0,0,0,B,0,0,4,349900,0
3827,4.0,4.0,2.5,2010.0,9603.0,1440.0,1986.0,47.5343,-122.054,4.0,9.169830828637973,0.0,2015,1.0,0,0,B,1,0,4,660500,1
3828,5.0,5.0,2.0,2020.0,5100.0,1320.0,1911.0,47.6915,-122.345,5.0,8.536995818712418,0.0,2015,1.5,0,0,A,1,0,5,475000,0
3829,4.0,2.0,2.0,1220.0,2268.0,610.0,1909.0,47.592,-122.295,2.0,7.7266536648476425,0.0,2015,1.0,0,0,CD,1,0,2,257000,0
3830,3.0,2.0,1.0,1080.0,4725.0,1080.0,1944.0,47.5275,-122.381,2.0,8.460622839927844,0.0,2015,1.5,0,0,B,0,0,2,390000,0
3831,4.0,2.0,0.0,1120.0,1201.0,1120.0,1999.0,47.6524,-122.353,2.0,7.0909098220799835,0.0,2015,3.0,0,0,B,0,0,2,465000,0
3832,4.0,4.0,2.5,2030.0,12000.0,2030.0,1977.0,47.7699,-122.168,4.0,9.392661928770137,0.0,2015,2.0,0,0,B,0,0,4,420000,0
3833,3.0,2.0,1.0,1250.0,3708.0,1250.0,1926.0,47.685,-122.363,2.0,8.218247926685745,0.0,2015,1.5,0,0,B,0,0,2,520000,1
3834,1.0,2.0,3.0,1570.0,1281.0,1570.0,2014.0,47.6741,-122.384,2.0,7.155396301896734,0.0,2015,3.0,0,0,B,0,0,2,657000,1
3835,4.0,5.0,3.0,2940.0,5225.0,2760.0,2010.0,47.6879,-122.107,5.0,8.561210076833012,0.0,2015,2.0,0,0,B,1,0,5,837000,1
3836,2.0,2.0,1.0,1380.0,1800.0,1080.0,1954.0,47.6416,-122.361,2.0,7.495541943884256,0.0,2015,2.0,0,0,B,1,0,2,570500,1
3837,2.0,4.0,2.5,2930.0,9840.0,1560.0,1977.0,47.3103,-122.382,4.0,9.1942109900463,0.0,2015,1.0,0,0,CD,1,0,4,420000,0
3838,2.0,4.0,3.0,2950.0,5803.0,2950.0,2007.0,47.7368,-122.231,4.0,8.666130304190608,0.0,2015,2.0,0,0,B,0,0,4,600000,1
3839,3.0,3.0,1.0,1350.0,7973.0,1350.0,1954.0,47.4323,-122.292,3.0,8.983816112502495,0.0,2015,1.5,0,0,B,0,0,3,272450,0
3840,3.0,4.0,2.0,1530.0,3615.0,1530.0,1913.0,47.6529,-122.334,4.0,8.192847134592865,0.0,2015,1.5,0,0,CD,0,0,4,675000,1
3841,3.0,2.0,1.0,910.0,7200.0,830.0,1936.0,47.5145,-122.39,2.0,8.881836305004146,0.0,2015,1.0,0,1,CD,1,0,2,445000,0
3842,2.0,5.0,2.0,1680.0,3240.0,840.0,1906.0,47.5965,-122.311,5.0,8.083328608786376,0.0,2015,1.0,0,0,B,1,0,5,380000,0
3843,5.0,5.0,3.0,2008.0,5050.0,1216.0,1992.0,47.5376,-122.292,5.0,8.527143522269405,0.0,2015,1.0,0,0,B,1,0,5,460000,0
3844,4.0,3.0,1.5,1460.0,78408.0,1460.0,1963.0,47.59,-122.058,3.0,11.269681241949016,0.0,2015,1.0,0,0,CD,0,0,3,700000,1
3845,2.0,4.0,2.5,3270.0,24750.0,1690.0,1979.0,47.5221,-122.178,4.0,10.116580767996837,0.0,2015,1.0,0,0,CD,1,0,4,560000,1
3846,4.0,2.0,1.5,1850.0,4945.0,1850.0,1907.0,47.5742,-122.379,2.0,8.506132244056813,0.0,2015,1.5,0,1,CD,0,1,2,700000,1
3847,1.0,3.0,2.0,1490.0,9493.0,1490.0,1976.0,47.4514,-122.134,3.0,9.158309963881798,0.0,2015,1.0,0,0,CD,0,0,3,312500,0
3848,2.0,3.0,2.5,1450.0,11480.0,1450.0,1990.0,47.672,-121.864,3.0,9.348361669873558,0.0,2015,2.0,0,0,B,0,0,3,309000,0
3849,2.0,3.0,2.0,2180.0,6120.0,1380.0,1949.0,47.6501,-122.405,3.0,8.719317375506371,0.0,2015,1.0,0,1,B,1,0,3,590000,1
3850,3.0,4.0,2.0,2140.0,8000.0,1410.0,1965.0,47.622,-122.139,4.0,8.987196820661973,0.0,2015,1.0,0,0,CD,1,0,4,594000,1
3851,2.0,4.0,0.0,2520.0,8442.0,1640.0,1953.0,47.6317,-122.205,4.0,9.040974526342444,0.0,2015,1.0,0,0,CD,1,0,4,770000,1
3852,4.0,4.0,4.5,4645.0,7757.0,3855.0,2006.0,47.6248,-122.29,4.0,8.956350940490871,0.0,2015,2.0,0,0,B,1,0,4,1595000,1
3853,4.0,3.0,0.0,1070.0,8886.0,1070.0,1984.0,47.3516,-122.166,3.0,9.092232283495854,0.0,2015,1.0,0,0,CD,0,0,3,240000,0
3854,3.0,4.0,2.5,2790.0,9910.0,2790.0,2003.0,47.4891,-122.141,4.0,9.201299627324033,0.0,2015,2.0,0,0,B,0,0,4,518000,1
3855,4.0,4.0,2.5,2610.0,3500.0,1610.0,1927.0,47.6848,-122.326,4.0,8.160518247477505,0.0,2015,1.5,0,0,A,1,0,4,824500,1
3856,5.0,3.0,2.0,1740.0,11547.0,1740.0,1954.0,47.4945,-122.22,3.0,9.354180941951856,0.0,2015,1.0,0,0,B,0,0,3,245000,0
3857,3.0,4.0,2.5,2130.0,9013.0,2130.0,1988.0,47.3208,-122.273,4.0,9.10642325855641,0.0,2015,2.0,0,0,B,0,0,4,310000,0
3858,4.0,3.0,1.0,950.0,10080.0,950.0,1954.0,47.572,-122.139,3.0,9.21830854162536,0.0,2015,1.0,0,0,CD,0,0,3,435000,0
3859,1.0,4.0,1.5,1540.0,7300.0,1540.0,1973.0,47.3317,-122.276,4.0,8.895629627136483,0.0,2015,2.0,0,0,B,0,0,4,260000,0
3860,3.0,3.0,2.5,1890.0,7314.0,1100.0,1981.0,47.4121,-122.172,3.0,8.897545598709327,0.0,2015,1.0,0,0,B,1,0,3,255000,0
3861,4.0,2.0,1.0,860.0,5080.0,860.0,1960.0,47.39,-122.236,2.0,8.533066540572527,0.0,2015,1.0,0,0,B,0,0,2,209950,0
3862,4.0,3.0,2.0,1680.0,8100.0,1680.0,1950.0,47.7212,-122.364,3.0,8.99961934066053,0.0,2015,1.0,0,1,B,0,0,3,640000,1
3863,2.0,4.0,2.0,2280.0,7840.0,1280.0,1957.0,47.4809,-122.224,4.0,8.966994113344454,0.0,2015,1.0,0,0,B,1,0,4,312500,0
3864,4.0,3.0,2.5,1300.0,1331.0,1300.0,2007.0,47.6607,-122.352,3.0,7.193685818395112,0.0,2015,3.0,0,0,B,0,0,3,610000,1
3865,3.0,5.0,2.0,2110.0,5000.0,1250.0,1946.0,47.6745,-122.287,5.0,8.517193191416238,0.0,2015,1.5,0,0,CD,1,0,5,674000,1
3866,4.0,4.0,3.0,1920.0,12040.0,1920.0,1962.0,47.4805,-122.301,4.0,9.395989718862811,0.0,2015,1.0,0,0,B,0,0,4,330000,0
3867,5.0,3.0,3.5,3960.0,6132.0,2600.0,1933.0,47.6396,-122.409,3.0,8.721276239991704,0.0,2015,2.0,0,1,B,1,0,3,1220000,1
3868,4.0,3.0,2.5,2100.0,43560.0,1330.0,1977.0,47.7511,-122.072,3.0,10.681894577046897,0.0,2015,1.0,0,0,CD,1,0,3,483000,0
3869,5.0,3.0,0.0,3230.0,9576.0,3230.0,1966.0,47.7307,-122.183,3.0,9.16701524723781,0.0,2015,1.5,0,0,CD,0,0,3,605000,1
3870,4.0,2.0,1.0,710.0,6732.0,710.0,1942.0,47.5151,-122.372,2.0,8.814627555310697,0.0,2015,1.0,0,0,A,0,0,2,299000,0
3871,3.0,4.0,2.0,2120.0,8520.0,1600.0,1978.0,47.302,-122.373,4.0,9.050171619823361,0.0,2015,1.0,0,0,B,1,0,4,278100,0
3872,4.0,3.0,2.5,1960.0,10139.0,1960.0,1984.0,47.6481,-122.061,3.0,9.22414465295258,0.0,2015,2.0,0,0,B,0,0,3,605000,1
3873,3.0,3.0,2.0,2840.0,9800.0,1420.0,1977.0,47.3516,-122.119,3.0,9.190137664658664,0.0,2015,1.0,0,0,CD,1,0,3,270000,0
3874,2.0,3.0,1.0,1430.0,13370.0,1430.0,1962.0,47.7317,-122.241,3.0,9.500768670095988,0.0,2015,1.0,0,0,B,0,0,3,394900,0
3875,2.0,4.0,3.0,2370.0,8154.0,1380.0,1977.0,47.7258,-122.306,4.0,9.006263883379198,0.0,2015,1.0,0,0,B,1,0,4,522500,1
3876,4.0,3.0,2.0,1360.0,6082.0,1360.0,1994.0,47.3577,-122.16,3.0,8.71308886823731,0.0,2015,1.0,0,0,B,0,0,3,249000,0
3877,1.0,4.0,1.0,1490.0,6000.0,1490.0,1918.0,47.5518,-122.385,4.0,8.699514748210191,0.0,2015,1.5,0,0,B,0,0,4,570000,1
3878,2.0,4.0,2.5,2360.0,7733.0,2360.0,1983.0,47.4403,-122.137,4.0,8.953252164609035,0.0,2015,2.0,0,0,B,0,0,4,392000,0
3879,1.0,4.0,0.0,1870.0,16549.0,1870.0,1969.0,47.7482,-122.083,4.0,9.714080956018943,0.0,2015,1.0,0,0,B,0,0,4,419950,0
3880,3.0,3.0,2.5,1654.0,8479.0,1654.0,1995.0,47.3627,-122.037,3.0,9.045347797304004,0.0,2015,2.0,0,0,B,0,0,3,314950,0
3881,3.0,3.0,1.0,1090.0,11292.0,1090.0,1952.0,47.7429,-122.358,3.0,9.33184978937338,0.0,2015,1.0,0,0,CD,0,0,3,406000,0
3882,4.0,4.0,2.5,3430.0,35120.0,3430.0,1984.0,47.6484,-122.182,4.0,10.466526047749053,0.0,2015,2.0,0,0,B,0,0,4,1211000,1
